HOVEDSKOLE_INST;INST_NR;INST_NAVN;ENHEDSART;INST_ADR;POSTNR;POSTDISTRIKT;TLF_NR;E_MAIL;WEB_ADR;INST_TYPE_NR;INST_TYPE_NAVN;INST_TYPE_GRUPPE;UNDERV_NIV;INST_LEDER;CVR_NR;KOMMUNE_NR;ADM_KOMMUNE_NAVN;BEL_KOMMUNE;BEL_KOMMUNE_NAVN;BEL_REGION;REGION_NAVN;EJER_KODE;EJERKODE_NAVN
;340001;Kilden Topshøj;Institution uden enheder;Rødengvej 14;4180;Sorø;5783 1225;info@kildentopshoj.dk;www.kildentopshoj.dk;1015;Specialskoler for børn;Grundskoler mv. ;9;Tonny Christensen;29445931;;;340;Sorø Kommune;1085;Region Sjælland;5;Selvejende, private
;340002;Egholt;Institution uden enheder;Næstvedvej 78 B;4180;Sorø;5760 8300;adm@egholt.dk;www.egholt.dk;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;;Lars Egede Andersen;11565603;;;340;Sorø Kommune;1085;Region Sjælland;6;Selvejende, kommunale
;340401;Professionshøjskolen Sjælland University College;Hovedskole (institution med enheder);Slagelsevej 7;4180;Sorø;7248 1000;ucsj@ucsj.dk;www.ucsj.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Camilla Wang;30874323;;;340;Sorø Kommune;1085;Region Sjælland;4;Selvejende, statslige
340401;265421;UCSJ, Campus Roskilde;Afdeling (underordnet enhed);Trekroner Forskerpark 4;4000;Roskilde;7248 1000;ucsj@ucsj.dk;www.ucsj.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Camilla Wang;30874323;;;265;Roskilde Kommune;1085;Region Sjælland;4;Selvejende, statslige
340401;280036;CFU Sjælland, Udlånssamlingen Sorø;Afdeling (underordnet enhed);Juliesmindevej 12;4180;Sorø;7248 1900;cfuudlaan@ucsj.dk;;2022;Centre for undervisningsmidler;Centre for rådgivning og vejledning;;Lasse Bjerregaard;30874323;;;340;Sorø Kommune;1085;Region Sjælland;4;Selvejende, statslige
340401;315404;UCSJ, Holbæk;Afdeling (underordnet enhed);Seminarieparken 2;4300;Holbæk;7248 1000;ucsj@ucsj.dk;www.ucsj.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Camilla Wang;30874323;;;316;Holbæk Kommune;1085;Region Sjælland;4;Selvejende, statslige
340401;333404;UCSJ, Slagelse;Afdeling (underordnet enhed);Ingemannsvej 17;4200;Slagelse;7248 1000;ucsj@ucsj.dk;www.ucsj.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Camilla Wang;30874323;;;330;Slagelse Kommune;1085;Region Sjælland;4;Selvejende, statslige
340401;335401;UCSJ, Sorø;Afdeling (underordnet enhed);Slagelsevej 70;4180;Sorø;7248 1000;ucsj@ucsj.dk;www.ucsj.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Camilla Wang;30874323;;;340;Sorø Kommune;1085;Region Sjælland;4;Selvejende, statslige
340401;340402;UCSJ, Center for videreuddannelse;Afdeling (underordnet enhed);Slagelsevej 7;4180;Sorø;7248 1000;ucsj@ucsj.dk;www.ucsj.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Ulla Winther Koch;30874323;;;340;Sorø Kommune;1085;Region Sjælland;4;Selvejende, statslige
340401;369404;UCSJ, Nykøbing F.;Afdeling (underordnet enhed);Bispegade 5;4800;Nykøbing F;7248 1000;ucsj@ucsj.dk;www.ucsj.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Camilla Wang;30874323;;;376;Guldborgsund Kommune;1085;Region Sjælland;4;Selvejende, statslige
340401;370403;UCSJ, Campus Næstved;Afdeling (underordnet enhed);Parkvej 190;4700;Næstved;7248 1000;ucsj@ucsj.dk;www.ucsj.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Camilla Wang;30874323;;;370;Næstved Kommune;1085;Region Sjælland;4;Selvejende, statslige
340401;373201;CFU Sjælland, Informationssamlingen Vordingborg;Afdeling (underordnet enhed);Kuskevej 1A;4760;Vordingborg;7248 1900;cfu@ucsj.dk;cfu.ucsj.dk;2022;Centre for undervisningsmidler;Centre for rådgivning og vejledning;;Camilla Wang;30874323;;;390;Vordingborg Kommune;1085;Region Sjælland;4;Selvejende, statslige
340401;397402;UCSJ, Vordingborg;Afdeling (underordnet enhed);Kuskevej 1B;4760;Vordingborg;7248 1000;ucsj@ucsj.dk;www.ucsj.dk;1085;Professionshøjskoler;Institutioner med videregående uddannelser;;Camilla Wang;30874323;;;390;Vordingborg Kommune;1085;Region Sjælland;4;Selvejende, statslige
;341030;Søbæk Skole;Institution uden enheder;Søbæksparken 10;4450;Jyderup;5924 8300;soebaek@soebaek.dk;www.soebaek.dk;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;9;Erik Filthuth;26201705;;;316;Holbæk Kommune;1085;Region Sjælland;6;Selvejende, kommunale
;341031;Ibs Mølle;Institution uden enheder;Ibs Huse 9;4440;Mørkøv;5927 4852;ibsmolle@hotmail.com;;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;9;Kaj Jensen;21399108;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;6;Selvejende, kommunale
;341033;Skolen på Kasernevej;Institution uden enheder;Kasernevej 73;4300;Holbæk;3036 3059;skolen@elsevemmer.dk;www.bennebovej12.dk;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;5;Else Vemmer;32632300;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;6;Selvejende, kommunale
;341247;Statsfængslet i Jyderup;Institution uden enheder;Søbæksparken 136;4450;Jyderup;5924 8200;Statsfaengslet.Jyderup@kriminalforsorgen.dk;;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;Karina Jeppesen;27355625;;;316;Holbæk Kommune;1085;Region Sjælland;1;Statslige
;341300;Efterskolen Smededal;Institution uden enheder;Nykøbingvej 15 B;4440;Mørkøv;5927 4045;info@smededal.dk;www.smededal.dk;1011;Efterskoler;Grundskoler mv. ;;Mads Granlien;22739328;;;316;Holbæk Kommune;1085;Region Sjælland;5;Selvejende, private
;343004;Nr. Asmindrup Skole - og Videnscenter;Institution uden enheder;Asmindrupvej 38;4572;Nørre Asmindrup;5932 4258;nr.asmindrupskole@odsherred.dk;www.nr.asmindrup.skoleintra.dk;1015;Specialskoler for børn;Grundskoler mv. ;9;Jørgen Elmedal;29188459;306;Odsherred Kommune;306;Odsherred Kommune;1085;Region Sjælland;2;Kommunale
;343010;Heldagsskolen Yderby;Institution uden enheder;Yderbygade 5;4583;Sjællands Odde;5932 7058;yderby@post.tele.dk;www.yderbyskolen.dk;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;10;Steen Noes;26924065;306;Odsherred Kommune;306;Odsherred Kommune;1085;Region Sjælland;6;Selvejende, kommunale
;343200;Pædagogisk Psykologisk Rådgivning;Institution uden enheder;Rådhuset, Nyvej 22;4573;Højby;5936 8149;kommune@odsherred.dk;www.odsherred.dk;2021;Centre for Pædagogisk og psykologisk rådgivning;Centre for rådgivning og vejledning;;John Johnsen;29188459;306;Odsherred Kommune;306;Odsherred Kommune;1085;Region Sjælland;2;Kommunale
;343300;Ulstrup Efterskole;Institution uden enheder;Eskilstrupvej 18;4560;Vig;5931 5345;kontor@ulstrup-efterskole.dk;www.ulstrup-efterskole.dk;1010;Efterskoler med samlet særligt tilbud;Grundskoler mv. ;;Ann Worre West;14221379;;;306;Odsherred Kommune;1085;Region Sjælland;5;Selvejende, private
;343301;Den Rytmiske Højskole;Institution uden enheder;Jyderupvej 18;4560;Vig;5936 0600;den@rytmiske.dk;www.drh.dk;1022;Folkehøjskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Lars Gjerlufsen;12668708;;;306;Odsherred Kommune;1085;Region Sjælland;5;Selvejende, private
;343303;Idrætsefterskolen Klintsøgaard;Institution uden enheder;Klintvej 71;4500;Nykøbing Sj;5930 4026;kontor.343303@klintsoegaard.dk;www.klintsoegaard.dk;1011;Efterskoler;Grundskoler mv. ;;Olav Raahede;25260090;;;306;Odsherred Kommune;1085;Region Sjælland;5;Selvejende, private
;345006;Tølløse Privat- og Efterskole, Baptisternes Skoler;Institution uden enheder;Kvarmløsevej 37 A;4340;Tølløse;5919 4100;tpoe@tpoe.dk;www.tpoe.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Birk Christensen;23058812;;;316;Holbæk Kommune;1085;Region Sjælland;5;Selvejende, private
;345007;Sejergaardsskolen;Institution uden enheder;Sejergårdsvej 2;4340;Tølløse;5918 5124;sejergaardsskolen@sejergaardsskolen.dk;www.sejergaardsskolen.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Eva Hede Jørgensen, konst.;56611215;;;316;Holbæk Kommune;1085;Region Sjælland;5;Selvejende, private
;345009;Freja Skolen - Rudolf Steiner Skolen på Midtsjælland;Institution uden enheder;Bagmarken 58;4370;Store Merløse;5780 1758;steinerskolen@mail.dk;www.rudolfsteinerskolen.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;8;Gisela H. Lecaros-Lund;68887917;;;316;Holbæk Kommune;1085;Region Sjælland;5;Selvejende, private
;345300;Tølløse Privat- og Efterskole, Baptisternes Efterskoler;Institution uden enheder;Kvarmløsevej 37 A;4340;Tølløse;5919 4100;tpoe@tpoe.dk;www.tpoe.dk;1011;Efterskoler;Grundskoler mv. ;;Birk Christensen;23058812;;;316;Holbæk Kommune;1085;Region Sjælland;5;Selvejende, private
;345303;Sejergaardsskolen, Grund- og Efterskole;Institution uden enheder;Sejergaardsvej 2;4340;Tølløse;5918 5124;sejergaardsskolen@sejergaardsskolen.dk;www.sejergaardsskolen.dk;1011;Efterskoler;Grundskoler mv. ;;Eva Hede Jørgensen, konst.;56611215;;;316;Holbæk Kommune;1085;Region Sjælland;5;Selvejende, private
;345304;Tølløse Slots Efterskole;Institution uden enheder;Tølløsevej 97;4340;Tølløse;5918 6100;tse@slottet.dk;www.slottet.dk;1011;Efterskoler;Grundskoler mv. ;;Anne Ingstrup Fabiansen;20129638;;;316;Holbæk Kommune;1085;Region Sjælland;5;Selvejende, private
;345901;Børnespecialcenter 1, Skole- Behandlingshjemmet UNDLØSE;Institution uden enheder;Holbækvej 46, Undløse;4340;Tølløse;7236 3636;skound@holb.dk;www.holbaeknettet.dk;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;9;Connie Klinkby Hansen;29189447;316;Holbæk Kommune;316;Holbæk Kommune;1085;Region Sjælland;2;Kommunale
;350000;Lejre Kommune;Institution uden enheder;Møllebjergvej 4;4330;Hvalsø;4646 4646;post@lejre.dk;www.lejre.dk;2013;Kommuner pr. 1/1-2007;Regioner og kommuner ;;;29188548;350;Lejre Kommune;350;Lejre Kommune;1085;Region Sjælland;2;Kommunale
;350001;Specialskolen Bramsnæsvig;Institution uden enheder;Bramsnæsvigvej 2;4070;Kirke Hyllinge;4643 8676;info@bramsnaesvig.dk;www.bramsnaesvig.dk;1015;Specialskoler for børn;Grundskoler mv. ;;Erik Holst;29908958;;;350;Lejre Kommune;1085;Region Sjælland;5;Selvejende, private
;350201;Studievalg Sjælland;Institution uden enheder;Jernbanegade 12;4700;Næstved;5578 6828;sjaelland@studievalg.dk;www.studievalg.dk/sjaelland;2023;Studievalg-centre;Centre for rådgivning og vejledning;;Per Mejer Larsen;30874323;;;370;Næstved Kommune;1085;Region Sjælland;1;Statslige
;351010;Karise Ungdomshus;Institution uden enheder;Junker Stranges Allé 1;4653;Karise;5678 8889;info@kariseuh.dk;www.kariseungdomshus.dk;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;9;Arne Rasmussen;20876131;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;6;Selvejende, kommunale
;351200;UU Sjælland Syd;Institution uden enheder;Præstøvej 5;4640;Faxe;5678 9790;post@uuss.dk;www.uuss.dk;2024;Ungdommens Uddannelsesvejledning;Centre for rådgivning og vejledning;;Per Højland;29188475;320;Faxe Kommune;320;Faxe Kommune;1085;Region Sjælland;2;Kommunale
;351300;Efterskolen Waldemarsbo;Institution uden enheder;Hylleholtvej 6;4654;Faxe Ladeplads;5671 6388;waldemarsbo@waldemarsbo.dk;www.waldemarsbo.dk;1010;Efterskoler med samlet særligt tilbud;Grundskoler mv. ;;Tine Engell Kjøller;84493813;;;320;Faxe Kommune;1085;Region Sjælland;5;Selvejende, private
;351301;Faxehus Efterskole;Institution uden enheder;Strandstræde 3;4654;Faxe Ladeplads;5671 6624;kontor@faxehus.dk;www.faxehus.dk;1011;Efterskoler;Grundskoler mv. ;;Jakob Rud Hansen;69661513;;;320;Faxe Kommune;1085;Region Sjælland;5;Selvejende, private
;351306;Karise Efterskole;Institution uden enheder;Rønne Allè 7;4653;Karise;5676 7400;kontor@kaef.dk;www.karise-efterskole.dk;1010;Efterskoler med samlet særligt tilbud;Grundskoler mv. ;;Nikolaj Rysager;28935072;;;320;Faxe Kommune;1085;Region Sjælland;5;Selvejende, private
;353003;Korskildeskolen;Institution uden enheder;Korskildevej 2 A;4733;Tappernøje;5596 5083;korskilde@naestved.dk;www.korskilde.dk;1012;Folkeskoler;Grundskoler mv. ;10;Annika Jensen;29189625;370;Næstved Kommune;370;Næstved Kommune;1085;Region Sjælland;2;Kommunale
;353007;Tappernøje Dagskole;Institution uden enheder;Hovedvejen 18;4733;Tappernøje;4042 2359;leder@tappernoejedagskole.dk;www.tappernoejedagskole.dk;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;9;Charlotte Nielsen;31910064;;;370;Næstved Kommune;1085;Region Sjælland;6;Selvejende, kommunale
;353009;Marjatta Skolehjem;Institution uden enheder;Strandvejen 15, Bredeshave;4733;Tappernøje;5569 5119;marjatta@marjatta.dk;;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;10;Bernhard Schmitz;67278712;1085;;370;Næstved Kommune;1085;Region Sjælland;8;Selvejende, regionale
;353300;Brøderup Ungdomsskole;Institution uden enheder;Karlshøj 40;4733;Tappernøje;5556 4133;kontoret@b-u.dk;www.b-u.dk;1011;Efterskoler;Grundskoler mv. ;;Jesper Wæver Mather;67269012;;;370;Næstved Kommune;1085;Region Sjælland;5;Selvejende, private
;357001;Lundebakkeskolen;Institution uden enheder;Tokesvej 1;4684;Holmegaard ;5588 3750;lundebakke@naestved.dk;www.lundebakkeskolen.dk;1012;Folkeskoler;Grundskoler mv. ;9;Helle Due Bense, konst.;29189625;370;Næstved Kommune;370;Næstved Kommune;1085;Region Sjælland;2;Kommunale
;357002;Holmegaardskolen;Institution uden enheder;Villavej 2 Fensmark;4684;Holmegaard ;5588 4600;holmegaardskolen@naestved.dk;;1012;Folkeskoler;Grundskoler mv. ;10;Hans Peter Stokholm;29189625;370;Næstved Kommune;370;Næstved Kommune;1085;Region Sjælland;2;Kommunale
;357005;Holmegaard Heldagsskole;Institution uden enheder;Glasmagervej 4;4684;Holmegaard ;5556 3112;jk@holmegaardheldagsskole.dk;www.holmegaardheldagsskole.dk;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;9;Jan Knudsen;29285993;;;370;Næstved Kommune;1085;Region Sjælland;6;Selvejende, kommunale
;359006;Reventlow Lilleskole;Institution uden enheder;Torebyvej 7;4920;Søllested;5461 6626;reventlow_lille.skole@adr.dk;www.rls-lolland.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Mette Green;21662305;;;360;Lolland Kommune;1085;Region Sjælland;5;Selvejende, private
;359301;Pederstrup Efterskole;Institution uden enheder;Pederstrupvej 120;4943;Torrig L;5493 5755;pederstrup@pederstrup.dk;www.pederstrup.dk;1011;Efterskoler;Grundskoler mv. ;;Dennis Hansen;89257514;;;360;Lolland Kommune;1085;Region Sjælland;5;Selvejende, private
;359302;Halstedhus Efterskole;Institution uden enheder;Halstedhus Vej 2;4900;Nakskov;5493 9631;kontor@halstedhus.dk;www.halstedhus.dk;1011;Efterskoler;Grundskoler mv. ;;Ulrik Murel;89185513;;;360;Lolland Kommune;1085;Region Sjælland;5;Selvejende, private
;360000;Lolland Kommune;Institution uden enheder;Rådhuset, Jernbanegade 7;4930;Maribo;5467 6767;lolland@lolland.dk;www.lolland.dk;2013;Kommuner pr. 1/1-2007;Regioner og kommuner ;;;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
;360002;Fjordskolen;Hovedskole (institution med enheder);Nørrevold 13;4900;Nakskov;5492 0651;fjordskolen@lolland.dk;www.byskole.dk;1012;Folkeskoler;Grundskoler mv. ;9;Gertrud Kristine Petersson;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360002;280605;Fjordskolen specialafdeling;Afdeling (underordnet enhed);Nørrevold 13;4900;Nakskov;5492 0651;fjordskolen@lolland.dk;;1015;Specialskoler for børn;Grundskoler mv. ;9;Gertrud Kristine Petersson;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360002;367001;Fjordskolen - Byskoleafdelingen;Afdeling (underordnet enhed);Nørrevold 13;4900;Nakskov;5492 0651;silwi@lolland.dk;www.fjordskolen.net;1012;Folkeskoler;Grundskoler mv. ;10;Signe Lund Winther;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360002;367002;Fjordskolen, Madeskovafdelingen;Afdeling (underordnet enhed);Tårsvej 118;4900;Nakskov;5492 0692;suhra@lolland.dk;www.fjordskolen.org;1012;Folkeskoler;Grundskoler mv. ;6;Susanne Høimark Rasmussen;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360002;381001;Fjordskolen, Dannelunde;Afdeling (underordnet enhed);Gloslunde Gade 7;4983;Dannemare;5494 4281;anek@lolland.dk;www.fjordskolen.org;1012;Folkeskoler;Grundskoler mv. ;6;Ane Kanstrup;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
;360003;Søndre Skole;Hovedskole (institution med enheder);Byskolevej 1;4970;Rødby;5460 1230;sondreskole@lolland.dk;;1012;Folkeskoler;Grundskoler mv. ;9;Lars Buhl;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360003;280606;Søndre skole specialafdeling;Afdeling (underordnet enhed);Byskolevej 1;4970;Rødby;5460 1230;sondreskole@lolland.dk;;1015;Specialskoler for børn;Grundskoler mv. ;9;Annette Rasmussen;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360003;355003;Søndre Skole, Holeby;Afdeling (underordnet enhed);Vestervej 126;4960;Holeby;5460 6051;sondreskole@lolland.dk;www.holeby-skole.dk;1012;Folkeskoler;Grundskoler mv. ;10;Ole Rommelhoff;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360003;383002;Søndre Skole, Rødby;Afdeling (underordnet enhed);Byskolevej 1;4970;Rødby;5460 1230;sondreskole@lolland.dk;www.rodbyskole.skoleintra.dk;1012;Folkeskoler;Grundskoler mv. ;9;Annette Rasmussen;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
;360004;Nordvestskolen;Hovedskole (institution med enheder);Fastings Allé 1;4900;Nakskov;5467 6666;nordvestskolen@lolland.dk;www.nordvestskolen.net;1012;Folkeskoler;Grundskoler mv. ;9;Jesper Neumann;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360004;280604;Nordvestskolen specialafdeling;Afdeling (underordnet enhed);Fastings Allé 1;4900;Nakskov;5467 6666;nordvestskolen@lolland.dk;www.nordvestskolen.net;1015;Specialskoler for børn;Grundskoler mv. ;9;Jesper Neumann;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360004;359003;Nordvestskolen, Søllested afdeling;Afdeling (underordnet enhed);Birkevej 1b;4920;Søllested;5467 6691;nordvestskolen@lolland.dk;www.soellested.skoleintra.dk;1012;Folkeskoler;Grundskoler mv. ;6;Henrik Jensen;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360004;367005;Nordvestskolen, Stormark afdeling;Afdeling (underordnet enhed);Fastings Allé 1;4900;Nakskov;5467 6666;nordvestskolen@lolland.dk;www.nordvestskolen-stormark.dk;1012;Folkeskoler;Grundskoler mv. ;9;Jan Anders Rasmussen;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360004;379002;Nordvestskolen, Fejø afdeling;Afdeling (underordnet enhed);Herredsvej 190;4944;Fejø;5471 3119;nordvestskolen@lolland.dk;www.lolland.dk;1012;Folkeskoler;Grundskoler mv. ;4;Betina Siegvardsen;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360004;379004;Nordvestskolen, Ravnsborg afdeling;Afdeling (underordnet enhed);Pederstrupvej 22;4913;Horslunde;5467 7090;nordvestskolen@lolland.dk;www.nordvestskolen-ravnsborg.dk;1012;Folkeskoler;Grundskoler mv. ;9;Betina Siegvardsen;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
;360005;Maribo Skole;Hovedskole (institution med enheder);Skimminge 19 A;4930;Maribo;5478 0405;mariboskole@lolland.dk;www.mariboskole.net;1012;Folkeskoler;Grundskoler mv. ;10;Lone Bille;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360005;280048;Maribo Skole - Borgerskoleafdelingen;Afdeling (underordnet enhed);Skimminge 19A;4930;Maribo;5467 7060;mariboskole@lolland.dk;www.mariboskole.net;1012;Folkeskoler;Grundskoler mv. ;10;Karsten Sandau;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360005;280049;Maribo Skole - Blæsenborg;Afdeling (underordnet enhed);Blæsenborg Alle 10;4930;Maribo;5478 3111;mariboskole@lolland.dk;;1012;Folkeskoler;Grundskoler mv. ;6;;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360005;280050;Maribo Skole - Centerafdeling;Afdeling (underordnet enhed);Blæsenborg Alle 10;4930;Maribo;5478 3111;mariboskole@lolland.dk;www.centerafdelingen.dk;1015;Specialskoler for børn;Grundskoler mv. ;10;Tom Pedersen;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360005;280603;Maribo Skole - specialafdeling;Afdeling (underordnet enhed);Skimminge 19A;4930;Maribo;5467 7060;mariboskole@lolland.dk;www.mariboskole.net;1015;Specialskoler for børn;Grundskoler mv. ;9;Henrik Andreasen;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
360005;363006;Mariboskolen Margretheskoleafdelingen;Afdeling (underordnet enhed);Østofte Gade 42A;4951;Nørreballe;5416 0550;margretheskolen@lolland.dk;www.mskolen.dk;1015;Specialskoler for børn;Grundskoler mv. ;10;Tom Pedersen;29188572;360;Lolland Kommune;360;Lolland Kommune;1085;Region Sjælland;2;Kommunale
